RegionName,State,Median_Household_Income_2020,1/31/2020,Ratio_Income_to_House,Rank
Putnam County,WV,69175,165798.7633,0.41722265367464295,1432
Knox County,OH,68050,163103.7006,0.4172192277040218,1433
Brown County,MN,61978,148648.9722,0.41694200156736777,1434
Clearwater County,MN,51147,122690.0533,0.41687976021117273,1435
Cuyahoga County,OH,55128,132271.3608,0.4167795633656171,1436
Ralls County,MO,57061,136915.0096,0.41676219551607147,1437
Winston County,AL,46453,111504.5252,0.4166019263942841,1438
Gates County,NC,57680,138500.7348,0.4164598843702308,1439
Osage County,MO,62679,150566.0689,0.4162890115808821,1440
Warren County,MS,48283,115995.4202,0.41624919256941495,1441
Jackson County,WV,52123,125231.5131,0.41621312966472496,1442
Polk County,TN,48184,115824.6554,0.41600814467003366,1443
Otsego County,NY,58417,140562.5434,0.4155943581197322,1444
Fulton County,OH,60550,145723.2232,0.41551372986649665,1445
Butler County,MO,42099,101346.1616,0.4153980706852937,1446
Vernon County,WI,56561,136264.4969,0.4150824410375084,1447
Chilton County,AL,52693,126975.2088,0.4149865197937757,1448
Essex County,VT,50956,122822.5907,0.4148748183016465,1449
Calhoun County,TX,58470,140998.5014,0.4146852584916906,1450
Ross County,OH,49543,119476.2819,0.4146680764761897,1451
Kewaunee County,WI,69077,166595.6665,0.41463863647377647,1452
Panola County,TX,51936,125268.9134,0.41459607647558633,1453
Delaware County,NY,54440,131320.3998,0.4145585916804374,1454
Beauregard Parish,LA,53708,129563.9877,0.41452876646833864,1455
Mobile County,AL,50871,122733.4906,0.4144834449937823,1456
Barry County,MI,68693,165739.5815,0.4144634575416736,1457
Talladega County,AL,44802,108117.582,0.4143821862386823,1458
Marquette County,WI,52450,126633.0564,0.41418884998182826,1459
Clinton County,PA,54652,132028.6871,0.4139403428181177,1460
Sequatchie County,TN,51197,123709.5395,0.41384844052386116,1461
Lincoln County,TN,56661,136977.8988,0.4136506728193439,1462
Logan County,OH,61797,149402.1584,0.4136285624103809,1463
Warren County,IA,82206,198813.5897,0.41348280127150683,1464
Perry County,IN,44011,106471.6772,0.4133587556560065,1465
Morgan County,AL,55688,134736.0657,0.41331175666056275,1466
Jackson County,MI,57267,138717.9029,0.4128306354319894,1467
Walker County,GA,49388,119693.1812,0.4126216673736465,1468
Brown County,TX,48752,118174.2271,0.4125434216611855,1469
Mason County,TX,63120,153003.1723,0.4125404659992138,1470
Caddo Parish,LA,43216,104758.8716,0.412528307530949,1471
Pendleton County,WV,47167,114352.706,0.41246946967743814,1472
Shelby County,IN,59252,143657.8493,0.412452227906213,1473
Snyder County,PA,58474,141892.5442,0.41210058167383257,1474
Fannin County,TX,59746,145012.5176,0.4120058115589878,1475
Hamilton County,FL,41871,101642.9771,0.41194188909683166,1476
Dixie County,FL,41450,100641.3702,0.4118584625549941,1477
Franklin County,IN,71828,174409.7219,0.41183484049807434,1478
Bath County,VA,56165,136389.894,0.411797372611786,1479
Lonoke County,AR,59623,144790.9768,0.4117867101784757,1480
Grady County,OK,58621,142359.9565,0.41178012020536126,1481
Stephens County,GA,46626,113289.2356,0.4115660217236032,1482
Clinton County,NY,59741,145160.8751,0.4115502883187014,1483
Franklin County,MS,41548,100986.4711,0.41142144633272565,1484
Bradford County,PA,55787,135646.0361,0.4112689290741464,1485
Coffee County,AL,54203,131874.1349,0.41102070577450284,1486
Bollinger County,MO,48198,117318.183,0.41083145653559944,1487
Carroll County,OH,52065,126748.1822,0.4107751219488496,1488
Cape Girardeau County,MO,57763,140632.1871,0.41073811899779517,1489
Columbia County,GA,87489,213207.6302,0.410346477365424,1490
East Feliciana Parish,LA,52158,127165.8188,0.41015738735604323,1491
Henderson County,TN,47599,116071.2216,0.4100844235450004,1492
Newton County,MO,52798,128790.9537,0.40995115326954834,1493
Hamilton County,NE,73759,179929.1042,0.40993368097922206,1494
Jefferson County,AL,57802,141030.399,0.4098548994390918,1495
Iowa County,WI,75075,183277.3641,0.4096250530918673,1496
Pennington County,MN,64240,156925.1661,0.40936709895889667,1497
Glacier County,MT,40817,99729.69353,0.4092763003199414,1498
Green County,WI,75666,185108.3667,0.4087659642237014,1499
Hocking County,OH,53838,131762.9653,0.4085973617656584,1500
Perry County,MO,55605,136103.0634,0.4085506865968161,1501
Ascension Parish,LA,88680,217245.7467,0.40820131738855353,1502
Rock County,WI,66138,162041.8501,0.4081538192706675,1503
Moniteau County,MO,51138,125313.8552,0.4080793773233145,1504
McCook County,SD,64693,158533.474,0.4080715470853809,1505
Bayfield County,WI,58218,142674.5899,0.4080474318573808,1506
Carlton County,MN,67695,165929.9522,0.40797335925466505,1507
Madison County,IA,75563,185362.2508,0.4076504232867246,1508
Brown County,SD,64993,159465.5937,0.4075675416370397,1509
Lenawee County,MI,58849,144407.744,0.407519696450628,1510
Adams County,IN,58602,143949.5962,0.4071008293665502,1511
Camden County,NJ,71718,176238.7255,0.40693666954599034,1512
Marion County,TN,50941,125204.769,0.4068614990216547,1513
Floyd County,VA,54262,133385.014,0.406807319448945,1514
DeKalb County,IL,68546,168553.0026,0.4066732656354352,1515
Decatur County,IN,61561,151385.5581,0.4066504148257984,1516
Meeker County,MN,66861,164428.9199,0.406625550059336,1517
Kearney County,NE,62260,153122.8922,0.4066015153284833,1518
Washington County,PA,65808,161987.743,0.40625295952175844,1519
Simpson County,KY,56107,138151.4558,0.40612673731954985,1520
Dakota County,NE,61220,150862.8802,0.4057989607439564,1521
Lauderdale County,AL,52293,128901.0979,0.40568312335530543,1522
Wood County,OH,67865,167393.6454,0.4054216027008155,1523
Emery County,UT,64144,158246.1012,0.40534331976325494,1524
Upshur County,TX,58231,143811.2396,0.4049127186579094,1525
Sherman County,OR,62271,153892.2135,0.4046403556343674,1526
Daviess County,IN,53101,131253.4123,0.4045685294537672,1527
Campbell County,KY,64151,158579.696,0.4045347646523424,1528
Marshall County,MS,46117,114052.714,0.4043481157318185,1529
Richland County,WI,53970,133516.3879,0.40422004256452776,1530
Clay County,TN,37683,93266.57537,0.40403542051916125,1531
Beadle County,SD,54033,133781.2594,0.4038906513687671,1532
Rock County,MN,64588,159953.5792,0.4037921522171227,1533
Angelina County,TX,49943,123701.2747,0.40373876599995945,1534
Scott County,IA,67038,166179.7918,0.4034064507715913,1535
Madison County,AR,45144,111924.428,0.40334358465517467,1536
Wood County,TX,61886,153453.0301,0.403289527483889,1537
Owen County,IN,53893,133646.2389,0.4032511535197419,1538
Brown County,OH,58067,144016.5817,0.4031966271839376,1539
Daviess County,KY,54948,136283.4228,0.40318916909386576,1540
Allegheny County,PA,64236,159332.9019,0.40315590335708307,1541
Knox County,KY,31568,78318.5482,0.4030718230295285,1542
Ionia County,MI,58371,144832.9544,0.4030229186569711,1543
Hardin County,TX,69151,171591.2751,0.40299834568919757,1544
Alexander County,NC,53523,132868.8678,0.40282574004141547,1545
Autauga County,AL,67565,167794.7032,0.40266467720060906,1546
Surry County,VA,57872,143783.777,0.40249325207251996,1547
Polk County,MO,50691,125946.2636,0.4024811737249504,1548
Rosebud County,MT,54991,136645.0608,0.40243679265134474,1549
Leon County,TX,52878,131436.4539,0.40230848011336984,1550
Monroe County,MI,69182,171969.9597,0.402291191558615,1551
Bartholomew County,IN,70545,175462.8129,0.4020510034807495,1552
Clinton County,MO,66492,165384.2715,0.4020454871369071,1553
Cumberland County,NC,49160,122344.3306,0.4018167393528573,1554
Buffalo County,WI,56643,141022.4555,0.40165943642925717,1555
George County,MS,49995,124503.5459,0.4015548283271826,1556
Lapeer County,MI,68959,171757.252,0.40149105319873185,1557
Harney County,OR,48790,121526.952,0.4014747280093061,1558
Ashland County,OH,55699,138823.1945,0.4012225781189612,1559
Cooper County,MO,51221,127700.2462,0.40110337704266696,1560
Edmunds County,SD,56671,141298.0871,0.4010740779519017,1561
Fulton County,AR,39839,99369.09554,0.40091941849227386,1562
McLeod County,MN,76095,189855.5723,0.4008046699822884,1563
Sebastian County,AR,48627,121333.5997,0.4007710981972951,1564
Carbon County,WY,66589,166160.5767,0.4007508960457285,1565
Humphreys County,MS,30474,76042.75164,0.40074825466954916,1566
Lampasas County,TX,69051,172355.2739,0.40063177898497715,1567
Washington County,IN,49494,123553.4788,0.40058766843884286,1568
Colorado County,TX,52726,131712.7913,0.4003103987061278,1569
Fallon County,MT,62597,156482.6128,0.4000252736066278,1570
Jefferson County,NY,57570,143926.1336,0.39999684949502456,1571
Lewis County,TN,48288,120724.3186,0.39998569103541,1572
Taliaferro County,GA,28004,70057.13287,0.39973088895837366,1573
Southampton County,VA,60441,151229.4308,0.3996642695821083,1574
Allen County,IN,61039,152768.4363,0.3995524303209746,1575
Garfield County,WA,56804,142209.6463,0.3994384451260674,1576
Chowan County,NC,45365,113627.6534,0.399242601977381,1577
Roberts County,SD,50673,126932.0743,0.3992135185645509,1578
Troup County,GA,51799,129837.2318,0.3989533609264766,1579
Spalding County,GA,51019,127938.2348,0.398778364261127,1580
Marshall County,SD,56885,142652.3984,0.3987665166378303,1581
Douglas County,MO,46079,115563.1641,0.3987343229900366,1582
Lamar County,TX,44688,112121.3384,0.3985681997531346,1583
Walworth County,SD,45288,113639.1556,0.398524608537306,1584
Ohio County,IN,63210,158771.3388,0.3981197140349364,1585
Miami County,OH,63699,160059.7167,0.397970215825079,1586
Effingham County,GA,77690,195295.1841,0.3978080686322464,1587
Jasper County,MO,51329,129192.0274,0.39730779857705056,1588
Randall County,TX,71041,178840.1832,0.39723175591110665,1589
Washington County,NY,60973,153538.3255,0.39711908933121715,1590
Elkhart County,IN,66801,168234.9214,0.39706976080888756,1591
Amite County,MS,42649,107456.9378,0.3968938709139355,1592
Johnson County,IN,76868,193754.6104,0.3967286241153619,1593
Boyle County,KY,53374,134620.5351,0.39647740190864833,1594
Torrance County,NM,47266,119230.9268,0.3964239922355447,1595
Boone County,AR,48153,121493.1158,0.3963434445065076,1596
Claiborne County,TN,43365,109421.8061,0.3963104023376196,1597
Ellis County,KS,55505,140104.5506,0.39616843109163086,1598
Schuyler County,NY,54269,137022.0504,0.396060340956626,1599
Richmond County,GA,43942,110993.7387,0.3958962056298406,1600
Marshall County,IN,57657,145659.1131,0.3958351714006146,1601
Creek County,OK,49954,126200.3803,0.395830819853718,1602
Tulsa County,OK,58863,148712.3562,0.3958178157088469,1603
Wagoner County,OK,66375,167730.3397,0.3957244713074411,1604
Van Buren County,MI,56526,142867.4564,0.3956534358793274,1605
Harrison County,TX,55198,139649.1088,0.3952620999468921,1606
Ramsey County,ND,57984,146718.0932,0.39520688100109524,1607
Mills County,IA,76010,192332.6418,0.39520072770091796,1608
Iberville Parish,LA,36990,93616.88251,0.3951210402252905,1609
Marshall County,AL,51417,130211.1961,0.3948738782839581,1610
Daviess County,MO,49830,126192.8872,0.39487170081960055,1611
Muscogee County,GA,44959,113857.3341,0.3948713568202191,1612
Cass County,MO,82068,207867.797,0.3948086292558342,1613
Wood County,WV,47019,119114.9252,0.39473642720299507,1614
Wibaux County,MT,51368,130170.2937,0.3946215264627616,1615
Adair County,MO,49175,124645.718,0.3945181654776139,1616
Titus County,TX,52973,134315.3977,0.39439260804868986,1617
Mitchell County,NC,49236,124845.8412,0.39437437023733235,1618
Jasper County,IN,70662,179379.6407,0.39392430336159107,1619
Jackson County,TN,43115,109528.943,0.39364024539157655,1620
Unicoi County,TN,45635,115946.212,0.3935876749470694,1621
Taylor County,TX,52974,134624.5832,0.3934942544728339,1622
Will County,IL,90349,229628.942,0.39345650079248284,1623
Caldwell County,NC,50235,127723.3563,0.3933109922511487,1624
Phelps County,MO,50420,128196.2552,0.39330322029562687,1625
Greene County,OH,71673,182251.6142,0.39326400654727367,1626
Polk County,TX,47535,120904.553,0.39316137250844474,1627
Whitfield County,GA,56249,143075.1295,0.39314310038768824,1628
Lincoln County,ID,58806,149601.4909,0.39308431785154085,1629
Lafourche Parish,LA,56743,144453.1436,0.3928124967437538,1630
Union Parish,LA,42342,107813.8002,0.39273265501682963,1631
Benton County,AR,78678,200441.8713,0.39252277725068313,1632
Lincoln County,MS,44695,113873.3371,0.39249749887236773,1633
Grant County,WV,45624,116375.1429,0.3920424831547081,1634
Pasquotank County,NC,56654,144559.016,0.39190914249167275,1635
Rogers County,OK,67243,171621.9191,0.39180892716168214,1636
Marion County,IA,64327,164283.8055,0.39156020159272487,1637
Greene County,TN,43164,110612.6115,0.3902267509523541,1638
Warren County,TN,49532,126973.4346,0.39009734718162853,1639
Marquette County,MI,52793,135338.793,0.3900803223507394,1640
Vanderburgh County,IN,49482,126883.3838,0.38998014174965595,1641
Stutsman County,ND,59948,153766.0168,0.38986507713191926,1642
Cherokee County,AL,50388,129286.4296,0.389739280107709,1643
Clark County,KY,58340,149744.3498,0.3895973375818151,1644
Grayson County,KY,42297,108569.5728,0.38958429059969557,1645
Kandiyohi County,MN,65344,167791.8496,0.3894348870685552,1646
Andrew County,MO,69387,178217.7818,0.38933825401254096,1647
Stanton County,NE,64087,164606.9767,0.3893334370438018,1648
Berks County,PA,70057,180027.8062,0.3891454408002446,1649
Hendricks County,IN,86905,223370.8606,0.3890614906821915,1650
Wilson County,NC,44089,113325.8904,0.3890461380394325,1651
Itasca County,MN,59365,152598.6198,0.38902710966721343,1652
Clinton County,MI,76367,196555.9848,0.38852543756276403,1653
Lowndes County,GA,48864,125791.1827,0.38845329975580234,1654
Henry County,KY,53170,136942.5254,0.3882650757658658,1655
Lorain County,OH,59954,154466.1846,0.3881367313839899,1656
Leavenworth County,KS,76429,197003.1217,0.38795831934271324,1657
Harrison County,IN,62082,160155.9163,0.387634758891514,1658
Burlington County,NJ,92471,238566.6257,0.3876107973136328,1659
Lawrence County,TN,47353,122227.2549,0.3874176838769861,1660
Johnson County,TN,43039,111093.0372,0.38741401877884746,1661
Lewis County,MO,42710,110251.795,0.3873859831488458,1662
Rankin County,MS,68583,177390.1511,0.3866223664319321,1663
Pine County,MN,58733,151945.9889,0.38653866696444267,1664
Sierra County,NM,36823,95353.54088,0.3861733886352559,1665
Franklin County,MO,62781,162594.1345,0.38612093968248284,1666
Kanabec County,MN,62422,161666.2314,0.38611650348645415,1667
Dinwiddie County,VA,63567,164663.3248,0.3860422475812902,1668
Missaukee County,MI,51030,132255.5001,0.3858440666846792,1669
Perry County,PA,68991,178815.1373,0.38582304072083723,1670
Nacogdoches County,TX,49375,128022.7108,0.3856737581282336,1671
Coos County,NH,49465,128273.4725,0.38562143080674766,1672
Essex County,NY,57129,148186.1684,0.3855218109546586,1673
Hand County,SD,59237,153739.7955,0.3853068739121615,1674
Liberty County,TX,61230,159057.3946,0.38495538138281565,1675
Caldwell County,MO,47870,124372.499,0.3848921617310271,1676
Giles County,TN,51332,133453.4749,0.38464341253357653,1677
Racine County,WI,66562,173055.4533,0.3846281566441686,1678
Eaton County,MI,67658,176035.9569,0.3843419332701114,1679
New Kent County,VA,107658,280223.491,0.3841862065732384,1680
Burnett County,WI,57888,150678.1899,0.3841830064352266,1681
Rowan County,NC,55398,144226.0271,0.3841054289153334,1682
King William County,VA,79313,206562.8882,0.38396539035224436,1683
Shelby County,KY,75600,196918.7203,0.3839147435288305,1684
Kenton County,KY,66015,172003.7808,0.3837997030818755,1685
Adams County,NE,54445,141873.6819,0.38375686928584607,1686
Jefferson County,MO,67191,175120.2624,0.38368489790476695,1687
Hancock County,OH,61473,160312.2854,0.38345782325176686,1688
Blount County,AL,55203,143990.204,0.38338024717292574,1689
Limestone County,AL,70850,184858.7842,0.3832655305324679,1690
Day County,SD,50445,131663.2317,0.3831365776813148,1691
Geary County,KS,50102,130800.7537,0.3830406062866593,1692
Clark County,IN,65555,171166.3748,0.38298994225120436,1693
Ohio County,WV,41312,107924.8427,0.38278489888408246,1694
Boone County,KY,82393,215448.1698,0.38242608454964,1695
Brule County,SD,56691,148258.2557,0.3823800552106455,1696
Carroll County,GA,64554,168826.1549,0.3823696632683305,1697
Montgomery County,NC,48522,126935.2512,0.38225787983472315,1698
Marion County,IN,56185,147004.3117,0.3821996739433052,1699
Roane County,TN,58988,154419.333,0.38199880062945224,1700
Hamilton County,OH,63919,167564.6995,0.3814586257769645,1701
White County,AR,43765,114767.4718,0.3813362733673114,1702
San Jacinto County,TX,51575,135254.0632,0.3813194131087664,1703
Hardy County,WV,47469,124687.2998,0.380704370662777,1704
Camp County,TX,43130,113365.9892,0.3804492008966654,1705
Fillmore County,MN,66204,174045.6504,0.3803829618714792,1706
Miller County,MO,51348,135015.4931,0.38031190955225275,1707
Heard County,GA,51532,135542.438,0.38019088899669934,1708
Steele County,MN,70532,185681.134,0.3798555000208045,1709
Madison County,OH,72834,191837.0906,0.3796658913675164,1710
Lincoln County,GA,47883,126128.6894,0.3796360703324647,1711
Finney County,KS,65023,171300.3375,0.37958477460676343,1712
Lubbock County,TX,56477,148805.1457,0.37953660630702235,1713
Garfield County,NE,49951,131705.9059,0.37926165617756097,1714
Hardin County,KY,56557,149187.1715,0.3791009604334512,1715
Columbia County,PA,56176,148234.6973,0.37896660514177744,1716
Habersham County,GA,61071,161209.2246,0.3788306788990039,1717
Hancock County,TN,33109,87403.11546,0.37880800730898795,1718
Waseca County,MN,66523,175871.836,0.3782470321171833,1719
Yadkin County,NC,53154,140538.2311,0.37821736892488894,1720
Washington County,CO,59174,156471.9071,0.37817651166085897,1721
Wilcox County,AL,31909,84416.71101,0.3779938784421495,1722
Wheatland County,MT,39462,104428.7414,0.3778844738619056,1723
Portage County,OH,64250,170032.9034,0.37786804033365695,1724
Clinton County,OH,53891,142631.2995,0.37783431959827307,1725
Morgan County,IN,67004,177344.522,0.3778182672030885,1726
Tipton County,TN,61432,162662.8087,0.37766469478157977,1727
Floyd County,GA,47423,125579.2873,0.3776339316746545,1728
Shelby County,AL,88444,234268.4866,0.37753263908266527,1729
Greenbrier County,WV,40016,106015.0646,0.3774557903726448,1730
Nash County,NC,49883,132217.7288,0.3772792079604985,1731
Oklahoma County,OK,55332,146697.544,0.3771842287966321,1732
Camden County,GA,67525,179034.4181,0.3771621161819499,1733
Tripp County,SD,46162,122411.7085,0.37710444993911674,1734
Lexington County,SC,62839,166653.5587,0.3770636552269436,1735
Lake County,MN,63741,169154.8971,0.37682030548792195,1736
Peach County,GA,51531,136764.9296,0.37678519011207096,1737
Dubois County,IN,64120,170177.2403,0.37678363973328577,1738
Terrebonne Parish,LA,55402,147135.0211,0.3765384990317577,1739
Lake County,IN,59158,157127.8294,0.3764960047236547,1740
Gadsden County,FL,42698,113466.6506,0.3763044011100827,1741
Dearborn County,IN,73459,195360.6347,0.37601741063549077,1742
Dauphin County,PA,63265,168277.0169,0.3759574608907867,1743
Floyd County,IN,70610,187854.4149,0.3758761806986949,1744
Dallas County,MO,43482,115730.6925,0.37571709855620194,1745
Lamar County,GA,55024,146477.3471,0.37564852920523706,1746
Barren County,KY,45298,120600.4783,0.375603817153352,1747
Washington County,AL,36346,96767.91709,0.375599693503747,1748
Lincoln County,MO,70054,186518.9091,0.3755865844274338,1749
Russell County,AL,40821,108799.7479,0.37519388406597587,1750
Davidson County,NC,56067,149507.7894,0.3750105611554176,1751
Amherst County,VA,61111,163027.6522,0.3748505187637119,1752
Morrow County,OH,68159,181894.3781,0.3747174635739883,1753
Dubuque County,IA,65986,176255.5858,0.37437678755256787,1754
Somerset County,ME,43694,116714.8022,0.3743655404147187,1755
Hancock County,IN,77916,208168.6045,0.37429275268067624,1756
Hopkins County,TX,53634,143331.9717,0.3741942524327948,1757
Accomack County,VA,44127,118022.5658,0.3738861267833918,1758
Catoosa County,GA,61906,165632.1099,0.3737560309856319,1759
Henry County,TN,41598,111336.9497,0.3736225944045241,1760
Cleveland County,OK,64011,171374.3416,0.37351565819232296,1761
Montgomery County,KY,51234,137187.6208,0.373459352244995,1762
Wayne County,OH,67708,181307.741,0.3734424113750333,1763
Tift County,GA,45093,120849.2792,0.3731342073242585,1764
Hampshire County,WV,53333,142954.4763,0.37307681004739546,1765
Dodge County,WI,65540,175675.3464,0.3730745454218156,1766
Butler County,PA,74721,200321.0016,0.3730063218693491,1767
Madison County,AL,67810,181827.0559,0.372936797905883,1768
Clay County,MS,36536,97978.74219,0.3728972140625109,1769
Pointe Coupee Parish,LA,49583,132976.155,0.3728713617866301,1770
Hardee County,FL,46264,124108.9807,0.3727691561002402,1771
Smith County,TN,59355,159342.8265,0.3724987268253334,1772
Wadena County,MN,46968,126103.1151,0.37245709562967017,1773
Washington County,FL,44661,119935.4478,0.372375313714383,1774
McIntosh County,GA,48097,129201.6324,0.37226309843435074,1775
Craighead County,AR,51797,139187.2943,0.37213885261939456,1776
Wharton County,TX,55887,150215.5696,0.3720453222579932,1777
Lake County,SD,65643,176456.6379,0.3720064078133498,1778
York County,PA,71655,192696.8603,0.37185348992424655,1779
Clay County,MO,74950,201582.6234,0.37180784105223624,1780
Natchitoches Parish,LA,44720,120280.1012,0.371798822530422,1781
Johnson County,AR,39439,106089.6605,0.37175159025039956,1782
Callaway County,MO,61268,164853.0244,0.37165226554375547,1783
Madison County,TX,58674,158156.0508,0.3709880191317979,1784
Clermont County,OH,72740,196134.2282,0.3708684642530946,1785
Niagara County,NY,54963,148291.554,0.3706414729459238,1786
McClain County,OK,68563,185143.5854,0.3703233890165335,1787
Monroe County,NY,61358,165694.821,0.3703072892061002,1788
Carter County,TN,44786,121041.5184,0.37000527250490933,1789
Crawford County,MO,43785,118366.8967,0.36990916565948967,1790
Florence County,SC,47429,128255.2553,0.3698016107726698,1791
Shelby County,TX,41194,111423.8481,0.36970541497570125,1792
Sussex County,NJ,92739,250877.0614,0.36965914493129504,1793
Fayette County,OH,50125,135637.5033,0.36955118444737695,1794
Lee County,NC,57025,154312.604,0.3695420757723718,1795
Wicomico County,MD,59387,160751.9992,0.36943241947562666,1796
Grant County,KY,56274,152359.9858,0.36934894489862835,1797
Wabasha County,MN,74348,201457.2189,0.3690510591080139,1798
Macon County,TN,47031,127442.6789,0.36903649865131644,1799
Jessamine County,KY,67610,183223.7944,0.3690022915495303,1800
Elmore County,AL,62524,169459.3086,0.36896173197298177,1801
Grundy County,IL,74935,203145.4676,0.36887360021021703,1802
Crowley County,CO,36836,99893.95015,0.3687510599459461,1803
Jackson County,MO,56398,153069.9615,0.3684459017780572,1804
Liberty County,GA,49788,135164.0295,0.3683524395075836,1805
Stanley County,SD,76413,207452.7752,0.3683392517951719,1806
Uinta County,WY,71246,193432.0885,0.3683256514081426,1807
Laclede County,MO,46191,125427.5024,0.3682685146092808,1808
Winona County,MN,65302,177428.6312,0.3680465748867255,1809
Tolland County,CT,87247,237080.2292,0.36800622428283025,1810
Whitley County,IN,61841,168045.8127,0.3680008386189321,1811
Pierce County,NE,56484,153514.7969,0.367938473297749,1812
Athens County,OH,42215,114919.9744,0.36734258096040784,1813
Sullivan County,PA,52821,143814.9679,0.36728444035622526,1814
Webb County,TX,56588,154080.4708,0.36726263689479843,1815
Chambers County,TX,89991,245232.6661,0.36696171611698675,1816
Hancock County,MS,55710,151921.8641,0.3667016616076395,1817
Trempealeau County,WI,59749,163030.7901,0.3664890537753702,1818
Saguache County,CO,56012,152855.7356,0.36643701840914106,1819
Macomb County,MI,64870,177051.9006,0.36638974097519517,1820
Warren County,OH,90600,247402.459,0.3662049292727523,1821
Webster County,MO,55431,151446.1363,0.3660113183092146,1822
Erath County,TX,61453,167918.3097,0.3659696200479321,1823
Cuming County,NE,54725,149663.1271,0.3656545273401547,1824
Kalamazoo County,MI,63279,173109.2952,0.3655436291095246,1825
Amelia County,VA,70511,193014.7044,0.3653141361389459,1826
Grainger County,TN,45056,123459.2846,0.36494622616661426,1827
Harris County,GA,81151,222446.6224,0.36481111344579353,1828
McMinn County,TN,50297,137922.7469,0.36467516149796175,1829
Portage County,WI,67228,184461.4179,0.36445561768610907,1830
Pike County,AL,43141,118395.8161,0.36437943012751445,1831
Oconee County,SC,58061,159347.5322,0.36436711129687643,1832
Edgefield County,SC,55005,150969.9627,0.3643439994040616,1833
Tom Green County,TX,55990,153766.8397,0.36412272053738515,1834
Brazoria County,TX,83576,229530.8093,0.36411669638111627,1835
Wayne County,MS,36193,99425.23632,0.36402226778232516,1836
Butler County,OH,69049,189720.26,0.3639516412216597,1837
Todd County,MN,52842,145192.9231,0.36394335806302114,1838
Polk County,MN,60068,165208.6028,0.363588814274507,1839
Dallas County,IA,92025,253175.7629,0.3634826610015915,1840
Sheboygan County,WI,64104,176451.4859,0.3632953254716684,1841
Morgan County,WV,57432,158159.993,0.36312596447826095,1842
Van Zandt County,TX,57891,159464.7648,0.3630331758404851,1843
Eddy County,NM,66199,182372.2797,0.36298827929823807,1844
Tioga County,PA,47683,131372.6409,0.3629598954039144,1845
Prince Edward County,VA,47968,132186.5907,0.36288098320702056,1846
Scott County,KY,70526,194454.194,0.36268695752584285,1847
Carroll County,MS,46814,129083.6657,0.3626640113304437,1848
Bourbon County,KY,52368,144519.7926,0.36235867114024634,1849
Walker County,AL,46519,128382.369,0.3623472628083378,1850
Campbell County,VA,59223,163485.9643,0.36225128104162274,1851
Deer Lodge County,MT,47362,130930.3419,0.3617343337892865,1852
Beltrami County,MN,58138,160728.3474,0.36171590724636543,1853
Medina County,OH,79504,219949.1004,0.36146544748495824,1854
Hancock County,GA,36424,100857.8555,0.36114192414095103,1855
Winneshiek County,IA,61813,171194.1209,0.3610696423162041,1856
Jasper County,GA,57796,160143.9117,0.36090038882196235,1857
Outagamie County,WI,70727,196045.3374,0.36076859025569463,1858
Converse County,WY,79304,219851.4236,0.36071633606651793,1859
Barry County,MO,47853,132690.4602,0.36063632553442604,1860
Bolivar County,MS,36034,99957.4137,0.3604935208522707,1861
Kane County,IL,83784,232443.3784,0.360449071841575,1862
Texas County,MO,38985,108158.4744,0.3604433237087153,1863
Powder River County,MT,60462,167790.3902,0.3603424482649543,1864
Charlevoix County,MI,66728,185199.6475,0.3603030615919504,1865
Dawson County,MT,55845,155004.5703,0.36027969944315896,1866
El Paso County,TX,48522,134744.2536,0.3601044104191765,1867
Pope County,MN,64306,178635.593,0.3599842501712411,1868
Barron County,WI,54963,152738.2209,0.35985098998884574,1869
Rutherford County,NC,44004,122293.9831,0.3598214636939076,1870
Atascosa County,TX,60594,168639.1336,0.35931161828502184,1871
Cibola County,NM,42705,118859.5245,0.35928967560357356,1872
Hood County,TX,85449,237934.4229,0.35912836385138286,1873
Rensselaer County,NY,71457,199078.0823,0.35893956368495716,1874
Dolores County,CO,50821,141631.2957,0.35882606135050704,1875
Miami County,KS,78717,219374.3696,0.35882496274988723,1876
Union County,OH,92198,256994.4749,0.3587547943817682,1877
Shelby County,TN,50870,141814.8324,0.3587071897847548,1878
Hyde County,NC,45548,127010.3274,0.3586165072746675,1879
Richland County,SC,56993,158936.6263,0.3585894662972345,1880
Clark County,SD,54164,151084.4004,0.35850160477586934,1881
Antrim County,MI,58738,163850.877,0.358484501733854,1882
Moore County,TN,64271,179306.5579,0.35844199315813197,1883
Rutland County,VT,62289,173800.0011,0.3583947042909426,1884
Rockwall County,TX,106225,296436.5997,0.3583396925598995,1885
Newton County,GA,62183,173546.8832,0.35830663653197775,1886
Richmond County,VA,55870,155962.3962,0.3582273763500949,1887
Pope County,AR,46350,129426.0364,0.35811959702414253,1888
Cocke County,TN,41576,116178.1872,0.35786407932521086,1889
San Patricio County,TX,56944,159206.148,0.3576746294998608,1890
Sanborn County,SD,51952,145298.6772,0.35755315190164716,1891
Bedford County,PA,52643,147333.5839,0.3573048222035411,1892
Winnebago County,WI,64653,180990.8407,0.35721697158788873,1893
Bullitt County,KY,71835,201155.1288,0.35711244564597944,1894
Madison County,TN,47580,133264.5546,0.3570341726861555,1895
Dodge County,MN,77340,216746.4301,0.3568224859081543,1896
White County,TN,46475,130263.4165,0.3567770694851996,1897
Cooke County,TX,66323,185909.8617,0.3567481541513082,1898
